,id,prompt,prediction,label,language,error
1171,1171,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: نتیجے یہ ہے کہ حکم دیا رژیم اور افراتفری رژیم میں ایک بہت ہی ڈیرٹ تقسیم میں واٹیاں کی ایک خاص سائز کی تقسیم موجود ہے
Sentence 2: حکومت میں تودے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1172,1172,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: نتیجے یہ ہے کہ حکم دیا رژیم اور افراتفری رژیم میں ایک بہت ہی ڈیرٹ تقسیم میں واٹیاں کی ایک خاص سائز کی تقسیم موجود ہے
Sentence 2: حکومت میں کوئی رگڑ نہیں ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1173,1173,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایڈوبی اینٹیں گارے اور ریت کے ایک آمیزے سے بنتی ہیں، کبھی کبھار صرف مٹی کے بھوسے کے نام سے جانی جاتیں ہیں اور ان کو سورج کی گرمی میں آہستہ آہستہ خشک کیا جاتا ہے.
Sentence 2: ایڈوب اینٹوں کو ایک گرم خُشک جگہ بنانا چاہیے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1174,1174,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایڈوبی اینٹیں گارے اور ریت کے ایک آمیزے سے بنتی ہیں، کبھی کبھار صرف مٹی کے بھوسے کے نام سے جانی جاتیں ہیں اور ان کو سورج کی گرمی میں آہستہ آہستہ خشک کیا جاتا ہے.
Sentence 2: خټه هیڅ کله نه کارول کیږی جي د خټي  .خښتي تري جوړي کړي

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1175,1175,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایڈوبی اینٹیں گارے اور ریت کے ایک آمیزے سے بنتی ہیں، کبھی کبھار صرف مٹی کے بھوسے کے نام سے جانی جاتیں ہیں اور ان کو سورج کی گرمی میں آہستہ آہستہ خشک کیا جاتا ہے.
Sentence 2: ایڈوب اینٹوں کو بنانے کے لئے مٹی سٹر استعمال کیا جاتا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1176,1176,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: شہریوں کے استحقاق اور استثنی کو نئے نظام کے سب سے اہم اصول کے طور پر لینا، جیسا کہ بلیک کرتا ہے، قانون کے نیچے عدم مساوات کے نئے مسائل کو جنم دیتا ہے.
Sentence 2: شہری اپنے استحقاق کو حکومت کی طرف سے لے سکتے ہیں۔۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1177,1177,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: شہریوں کے استحقاق اور استثنی کو نئے نظام کے سب سے اہم اصول کے طور پر لینا، جیسا کہ بلیک کرتا ہے، قانون کے نیچے عدم مساوات کے نئے مسائل کو جنم دیتا ہے.
Sentence 2: شہری اپنے استحقاق حاصل کرسکتے ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1178,1178,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: شہریوں کے استحقاق اور استثنی کو نئے نظام کے سب سے اہم اصول کے طور پر لینا، جیسا کہ بلیک کرتا ہے، قانون کے نیچے عدم مساوات کے نئے مسائل کو جنم دیتا ہے.
Sentence 2: لوگ اپنے ہقوق کبھی کھو نہی سکتیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1179,1179,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اکثر ان دیوار پہ بنی تصاویر کو لوگوں کا فن کہا گیا.
Sentence 2: اس وقت کے نقطہ نظررکھنے والون نے  مورالوں  کی  لوگوں کو فن  کے طور پر بیان کیا ھے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1180,1180,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اکثر ان دیوار پہ بنی تصاویر کو لوگوں کا فن کہا گیا.
Sentence 2: ابتدائی مجسمے اکثر دیوتاوں کی آرٹ کے طور پر بھیجا جاتے تھے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1181,1181,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اکثر ان دیوار پہ بنی تصاویر کو لوگوں کا فن کہا گیا.
Sentence 2: پہلے اوقات سے گنگا افراد کو لوگوں کی آرٹ کے طور پر جانا جاتا تھا.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1182,1182,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: کچھ مختلف قسموں میں، ایک نوجوان لڑکی خاص طور پر اچھے جمعہ، ایک مذہبی مقدس دن، اورچکانو کیتھولک گھروں میں نماز کا ایک قابل دن پر ایک رقص جانے پر اصرار کرتے ہوئے مذہبی عقائد کو سرشار کر دیتی ہے.
Sentence 2: ایک لڑکی اچھی جمعہ پر رقص کرنا چاہتا تھا

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1183,1183,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: کچھ مختلف قسموں میں، ایک نوجوان لڑکی خاص طور پر اچھے جمعہ، ایک مذہبی مقدس دن، اورچکانو کیتھولک گھروں میں نماز کا ایک قابل دن پر ایک رقص جانے پر اصرار کرتے ہوئے مذہبی عقائد کو سرشار کر دیتی ہے.
Sentence 2: لڑکی جانتی تھی کہ وہ چرچ میں جانے کے علاوہ کُچھ نہیں کر سکتی

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1184,1184,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: کچھ مختلف قسموں میں، ایک نوجوان لڑکی خاص طور پر اچھے جمعہ، ایک مذہبی مقدس دن، اورچکانو کیتھولک گھروں میں نماز کا ایک قابل دن پر ایک رقص جانے پر اصرار کرتے ہوئے مذہبی عقائد کو سرشار کر دیتی ہے.
Sentence 2: لڑکیوں کے والدین نے اسے جمعہ کے روز رقص کے لئے بنایا.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1185,1185,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: منصوبے جنریٹر ہے  تبلیغ شدہ لی کوربسیر، لیکن جیری کے ساتھ، منصوبہ ہی نتیجہ ہے
Sentence 2: منصوبہ اہم ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1186,1186,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: منصوبے جنریٹر ہے  تبلیغ شدہ لی کوربسیر، لیکن جیری کے ساتھ، منصوبہ ہی نتیجہ ہے
Sentence 2: منصوبہ اہم نہیں ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1187,1187,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: منصوبے جنریٹر ہے  تبلیغ شدہ لی کوربسیر، لیکن جیری کے ساتھ، منصوبہ ہی نتیجہ ہے
Sentence 2: منصوبہ ایک ملک پر حملہ کرنا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1188,1188,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندوقیں اور اس زمرے میں اسلحہ زوال کی دوسری اقسام.
Sentence 2: گن کی ہتھیار کے طور پر درجہ بندی کر رہے ہیں.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1189,1189,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندوقیں اور اس زمرے میں اسلحہ زوال کی دوسری اقسام.
Sentence 2: بندوقیں ایک زمرے میں ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1190,1190,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندوقیں اور اس زمرے میں اسلحہ زوال کی دوسری اقسام.
Sentence 2: گنز کسی درجہ بندی میں نہیں ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1191,1191,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: یہ تہوار تین سے چار دن سے منایا جاتا ہے، جس میں کئی کروڑ قریبی قسط واپس آنے کے لۓ.
Sentence 2: - تہوار ایک ہفتےکے اندر ہوگا

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1192,1192,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: یہ تہوار تین سے چار دن سے منایا جاتا ہے، جس میں کئی کروڑ قریبی قسط واپس آنے کے لۓ.
Sentence 2: یہ تہوار اٹلی میں ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1193,1193,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: یہ تہوار تین سے چار دن سے منایا جاتا ہے، جس میں کئی کروڑ قریبی قسط واپس آنے کے لۓ.
Sentence 2: یہ تہوار مذہبی نہیں ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1194,1194,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: پھر ان قوانین اور معاہدوں کے کردار کے بارے میں سوچو جن کی پابندیاں متعلقہ معاشی سرگرمیوں کی روانی کو سرگرمیوں کے مخصوص کاریڈورزکے تحت تقویت دیتی ہے۔
Sentence 2: قوانین اور معاشیات غیر متعلقہ ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,ur,
1195,1195,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: پھر ان قوانین اور معاہدوں کے کردار کے بارے میں سوچو جن کی پابندیاں متعلقہ معاشی سرگرمیوں کی روانی کو سرگرمیوں کے مخصوص کاریڈورزکے تحت تقویت دیتی ہے۔
Sentence 2: قوانین کا کوئی مقصد ہوتا ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1196,1196,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: پھر ان قوانین اور معاہدوں کے کردار کے بارے میں سوچو جن کی پابندیاں متعلقہ معاشی سرگرمیوں کی روانی کو سرگرمیوں کے مخصوص کاریڈورزکے تحت تقویت دیتی ہے۔
Sentence 2: ٹیکس قانون کا ایک مقصد ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1197,1197,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن برابر ہونے سے مراد، اس جیسا یا اس کا جڑواں یا اس سے ملتا جلتا نہیں ہے ۔
Sentence 2: برابر کے لوگ ایک جیسے ہوتے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1198,1198,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن برابر ہونے سے مراد، اس جیسا یا اس کا جڑواں یا اس سے ملتا جلتا نہیں ہے ۔
Sentence 2: برابری کا مطلب یہ نہیں کہ ایک جیسے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1199,1199,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن برابر ہونے سے مراد، اس جیسا یا اس کا جڑواں یا اس سے ملتا جلتا نہیں ہے ۔
Sentence 2: اچھوتے لوگ ابھی بھی برابر ہو سکتے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1200,1200,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: انہوں نے کہا کہ بولین کی مثالی سازی کی اس کی مدد کی گئی تھی، لیکن یہ معلوم ہوا کہ بہت سے معاملات میں جین کا جواب اس کے آدانوں کو غیر لائنر تھا.
Sentence 2: بولین کی مثالی صلاحیت ناقابل ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1201,1201,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: انہوں نے کہا کہ بولین کی مثالی سازی کی اس کی مدد کی گئی تھی، لیکن یہ معلوم ہوا کہ بہت سے معاملات میں جین کا جواب اس کے آدانوں کو غیر لائنر تھا.
Sentence 2: جین ہمیشہ سے اس کی ان پٹ کے متوازی رہے ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1202,1202,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: انہوں نے کہا کہ بولین کی مثالی سازی کی اس کی مدد کی گئی تھی، لیکن یہ معلوم ہوا کہ بہت سے معاملات میں جین کا جواب اس کے آدانوں کو غیر لائنر تھا.
Sentence 2: بھنگی کے پاس بولین آئڈیلائزیشن پر رائے ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1203,1203,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن گھروں میں جس کے خاندان کے ارکان کمپیوٹر، خاص طور پر انٹرنیٹ کے ساتھ منسلک ہوتے ہیں، وقت گزرتا ہے اور مشترکہ تفریحی سرگرمیوں سے محروم ہوجاتا ہے
Sentence 2: بچوں کو کمپیوٹرز کا استعمال کرتے ہوئے اور انٹرنیٹ براؤز کرنے کے عادی ہوسکتا ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1204,1204,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن گھروں میں جس کے خاندان کے ارکان کمپیوٹر، خاص طور پر انٹرنیٹ کے ساتھ منسلک ہوتے ہیں، وقت گزرتا ہے اور مشترکہ تفریحی سرگرمیوں سے محروم ہوجاتا ہے
Sentence 2: کمپیوٹر اور انٹرنیٹ خاندان کے افراد کی کم بات چیت کا سبب بن سکتے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1205,1205,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن گھروں میں جس کے خاندان کے ارکان کمپیوٹر، خاص طور پر انٹرنیٹ کے ساتھ منسلک ہوتے ہیں، وقت گزرتا ہے اور مشترکہ تفریحی سرگرمیوں سے محروم ہوجاتا ہے
Sentence 2: iss baat ka saboot maujood hai k computer and internet family k ander baat cheet ko behtr bnatey han.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1206,1206,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آخر میں وہ اور جوآن آسو، اس کا بیٹا، ریچھ سے دور چلنے کے قابل ہو اور محل میں اپنے والد کے ساتھ رہیں.
Sentence 2: جان اوسیٹو اس کا بیٹا ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1207,1207,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آخر میں وہ اور جوآن آسو، اس کا بیٹا، ریچھ سے دور چلنے کے قابل ہو اور محل میں اپنے والد کے ساتھ رہیں.
Sentence 2: انہوں نے اس کے والد کے ساتھ رہنے سے منع کر دیا

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
1208,1208,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آخر میں وہ اور جوآن آسو، اس کا بیٹا، ریچھ سے دور چلنے کے قابل ہو اور محل میں اپنے والد کے ساتھ رہیں.
Sentence 2: وہ تقریبا ریچھ کا شکار ہوتے ہوتے بچے تھے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
1209,1209,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن اب میکسیل نے ایک مکھی مخلوق میں داخل ہوکر اس کو مدعو کیا، بعد میں میکسیل کے راکشس کو ڈوب دیا.
Sentence 2: میکسیل نے خود اس مخلوق کو پیدا کرنے سے نفرت کی.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1210,1210,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن اب میکسیل نے ایک مکھی مخلوق میں داخل ہوکر اس کو مدعو کیا، بعد میں میکسیل کے راکشس کو ڈوب دیا.
Sentence 2: ,د مهارت نشتوالی له کبله میکس ویل هیڅکله په خپل ټول ژوند کي  .هیڅح شی نه دی ایجاد کړي

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1211,1211,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لیکن اب میکسیل نے ایک مکھی مخلوق میں داخل ہوکر اس کو مدعو کیا، بعد میں میکسیل کے راکشس کو ڈوب دیا.
Sentence 2: میکسیل راکشس میکسیلیل کا کام اور تخلیق ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
1212,1212,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: وہ ماں باپ جو بے خوفی سے اپنے والدین یا دادا دادی کے راستے پر چلتے ہیں تاکہ  زیادہ حکمت اور دور اندیش ہو سکیں  خود کو ویسی ہی پہیلی میں الجھا ہوا پائیں گے.
Sentence 2: ان کی سخت انا کی وجہ سے والدین کبھی ترک نہیں کرتے یا دوسرے وجوہات کے لیے تلاش نہیں کرتے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
1213,1213,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: وہ ماں باپ جو بے خوفی سے اپنے والدین یا دادا دادی کے راستے پر چلتے ہیں تاکہ  زیادہ حکمت اور دور اندیش ہو سکیں  خود کو ویسی ہی پہیلی میں الجھا ہوا پائیں گے.
Sentence 2: ایک بار پھر، کچھ والدین اپنے والدین کی زندگیوں سے بہتر طریقہ تلاش کرنے کی کوشش کریں گے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
1214,1214,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: وہ ماں باپ جو بے خوفی سے اپنے والدین یا دادا دادی کے راستے پر چلتے ہیں تاکہ  زیادہ حکمت اور دور اندیش ہو سکیں  خود کو ویسی ہی پہیلی میں الجھا ہوا پائیں گے.
Sentence 2: لکھے ہوئے دستاویزات دادا سے باپ اور باپ سے بچوں تک پہنچتے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
1215,1215,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: لہٰذا، میں اخذ کر رہا ہوں کہ P کیمیائی رد عمل کو تیز کرنے والا ایک الّسٹرک ہے.
Sentence 2: میں سمجھتا ہوں کہ پی رد عمل میں مدد ملتی ہے،ایک عمل انگیزکی طرح.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
