id,prompt,prediction,label,language,error
1103,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Por otro lado, las partículas y las tres fuerzas no gravitacionales todavía tienen que incorporarse a una imagen de red de giro.
Sentence 2: Hay tres fuerzas no gravitatorias.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1104,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En sus reminiscencias de la cultura vaquera y del impacto que los mexicanos sonorenses tuvieron en California, Rojas muestra un lado de la cultura chinana muy poco conocido.
Sentence 2: Muchos chicanos descienden de vaqueros.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1105,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En sus reminiscencias de la cultura vaquera y del impacto que los mexicanos sonorenses tuvieron en California, Rojas muestra un lado de la cultura chinana muy poco conocido.
Sentence 2: La cultura vaquera está relacionada con la cultura chicana.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1106,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En sus reminiscencias de la cultura vaquera y del impacto que los mexicanos sonorenses tuvieron en California, Rojas muestra un lado de la cultura chinana muy poco conocido.
Sentence 2: Los vaqueros y los sonorenses mexicanos no tienen absolutamente nada que ver con la cultura chicana.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1107,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dennett distingue criaturas darwinianas, criaturas pavlovianas, criaturas popperianas y criaturas gregorianas.
Sentence 2: Dennett cree que las criaturas darwinianas, pavlovianas, popperianas y gregorianas son exactamente las mismas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1108,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dennett distingue criaturas darwinianas, criaturas pavlovianas, criaturas popperianas y criaturas gregorianas.
Sentence 2: Dennett discierne las diferencias entre las criaturas darwinianas, pavlovianas, popperianas y gregorianas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1109,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dennett distingue criaturas darwinianas, criaturas pavlovianas, criaturas popperianas y criaturas gregorianas.
Sentence 2: Dennett prefiere las criaturas darwinianas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1110,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Este es un simple desplazamiento desde el equilibrio, y un dispositivo simple, la escama de mica, se hará para hacer temblar, por lo tanto, extraer el trabajo mecánico.
Sentence 2: Algo ha sido desplazado del equilibrio.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1111,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Este es un simple desplazamiento desde el equilibrio, y un dispositivo simple, la escama de mica, se hará para hacer temblar, por lo tanto, extraer el trabajo mecánico.
Sentence 2: La mica en escama es un recurso complejo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,es,
1112,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Este es un simple desplazamiento desde el equilibrio, y un dispositivo simple, la escama de mica, se hará para hacer temblar, por lo tanto, extraer el trabajo mecánico.
Sentence 2: La tasa de desplazamiento es importante.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1113,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En respuesta a las consultas de los investigadores, con frecuencia dicen que los bebés deben ser entrenados para ser autosuficientes desde los primeros meses.
Sentence 2: Dicen que los bebés deberían alimentarse por sí mismos.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1114,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En respuesta a las consultas de los investigadores, con frecuencia dicen que los bebés deben ser entrenados para ser autosuficientes desde los primeros meses.
Sentence 2: Dicen que los bebés deberían ser independientes.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1115,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En respuesta a las consultas de los investigadores, con frecuencia dicen que los bebés deben ser entrenados para ser autosuficientes desde los primeros meses.
Sentence 2: Dicen que los niños deberían depender de sus madres hasta que tengan 21 años.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,es,
1116,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ¿Dónde está el lugar de valor en un mundo de hechos?
Sentence 2: El mundo trata con hechos.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1117,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ¿Dónde está el lugar de valor en un mundo de hechos?
Sentence 2: No hay hechos con los que tratar.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1118,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ¿Dónde está el lugar de valor en un mundo de hechos?
Sentence 2: Rehusamos tratar con cualquier cosa que no sea un hecho.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1119,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Llegado 1868 y la representación de la 14.ª enmienda, estábamos subidos al umbral de una revolución constitucional.
Sentence 2: La Decimocuarta Enmienda pasó por solo dos votos después de una prolongada negociación.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,es,
1120,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Llegado 1868 y la representación de la 14.ª enmienda, estábamos subidos al umbral de una revolución constitucional.
Sentence 2: La Decimocuarta Enmienda fue promulgada en 1868.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1121,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Llegado 1868 y la representación de la 14.ª enmienda, estábamos subidos al umbral de una revolución constitucional.
Sentence 2: La Constitución siempre ha sido muy estable y nunca ha presentado una crisis real.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,es,
1122,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Es interesante que la misma característica pueda ocurrir en la economía como un todo.
Sentence 2: No es sorprendente, la misma característica no tiene lugar en la microeconomía.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1123,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Es interesante que la misma característica pueda ocurrir en la economía como un todo.
Sentence 2: Vale la pena señalar que la misma característica puede tener lugar en toda la economía.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1124,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Es interesante que la misma característica pueda ocurrir en la economía como un todo.
Sentence 2: Algunos encuentran interesante que la misma característica pueda ocurrir en el sector de la economía digital.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1125,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Son de un pequeño pueblo de San Agustín Acolman, que se encuentra cerca de las pirámides de Teotihuacan.
Sentence 2: San Augustin Acolman tiene menos de 1,000 residentes.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1126,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Son de un pequeño pueblo de San Agustín Acolman, que se encuentra cerca de las pirámides de Teotihuacan.
Sentence 2: San Agustin Acolman es una ciudad grande de Inglaterra.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1127,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Son de un pequeño pueblo de San Agustín Acolman, que se encuentra cerca de las pirámides de Teotihuacan.
Sentence 2: San Augustin Acolman es un pueblo cerca de Teotihuacan.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1128,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Porque la verdad es que un edificio, sin importar qué tan útil, bien construido o hermoso sea, no simpatiza con la forma en que se visten las personas, y se arriesga a lucir no solo anacrónico, sino francamente tonto.
Sentence 2: Un edificio puede ser hermosos y a la vez inútil.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,es,
1129,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Porque la verdad es que un edificio, sin importar qué tan útil, bien construido o hermoso sea, no simpatiza con la forma en que se visten las personas, y se arriesga a lucir no solo anacrónico, sino francamente tonto.
Sentence 2: Un edificio no puede ser hermoso sin ser útil.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1130,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Porque la verdad es que un edificio, sin importar qué tan útil, bien construido o hermoso sea, no simpatiza con la forma en que se visten las personas, y se arriesga a lucir no solo anacrónico, sino francamente tonto.
Sentence 2: Un edificio no puede ser bonito si las personas discapacitadas no pueden entrar.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1131,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Me gustaría decir que los agentes autónomos que componían esa comunidad llevaban incorporados, individual y colectivamente, los conocimientos para seguir ganándose la vida con los juegos naturales que constituían su mundo.
Sentence 2: Los agentes de la comunidad podrían ganarse la vida.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1132,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Me gustaría decir que los agentes autónomos que componían esa comunidad llevaban incorporados, individual y colectivamente, los conocimientos para seguir ganándose la vida con los juegos naturales que constituían su mundo.
Sentence 2: Los agentes ganaron 80 000 $.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1133,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Me gustaría decir que los agentes autónomos que componían esa comunidad llevaban incorporados, individual y colectivamente, los conocimientos para seguir ganándose la vida con los juegos naturales que constituían su mundo.
Sentence 2: Los agentes no podían recibir su paga.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,es,
1134,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: A menudo, la única persona que puede curar la caada de mollera es una curandera.
Sentence 2: Curanderas también cura la gripe.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1135,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: A menudo, la única persona que puede curar la caada de mollera es una curandera.
Sentence 2: Las curanderas son payasos de circo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,es,
1136,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: A menudo, la única persona que puede curar la caada de mollera es una curandera.
Sentence 2: Las curanderas sanan a menudo la caída de mollera.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1137,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En el contexto de la música popular mexicana, la canción ranchera es una canción de amor, cantada por la gente común, los campesinos del campo rural.
Sentence 2: Las rancheras son canciones de amor cantadas por campesinos mexicanos.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1138,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En el contexto de la música popular mexicana, la canción ranchera es una canción de amor, cantada por la gente común, los campesinos del campo rural.
Sentence 2: La cancien rancheras son cantadas generalmente por mujeres.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1139,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: En el contexto de la música popular mexicana, la canción ranchera es una canción de amor, cantada por la gente común, los campesinos del campo rural.
Sentence 2: La cancien rancheras son canciones que solo hablan de infestaciones de cucarachas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1140,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: El segundo punto de ataque es la afirmación de Omnes de que algunos observables no se pueden observar.
Sentence 2: Omnes dijo que puedes ver todo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1141,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: El segundo punto de ataque es la afirmación de Omnes de que algunos observables no se pueden observar.
Sentence 2: Omnes dijo que no puedes ver los cambios en la sociedad.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1142,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: El segundo punto de ataque es la afirmación de Omnes de que algunos observables no se pueden observar.
Sentence 2: Omnes dijo que no podías ver algunas cosas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1143,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Como la Constitución Secreta volvería a reafirmarse en la política americana, también tomaríamos en serio la promesa de la Decimoquinta Enmienda.
Sentence 2: La 15ª Enmienda se desechó inmediatamente y nunca prosperó.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,es,
1144,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Como la Constitución Secreta volvería a reafirmarse en la política americana, también tomaríamos en serio la promesa de la Decimoquinta Enmienda.
Sentence 2: La decimoquinta Enmienda se tomó más en serio cuando la Constitución secreta se reafirmó.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1145,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Como la Constitución Secreta volvería a reafirmarse en la política americana, también tomaríamos en serio la promesa de la Decimoquinta Enmienda.
Sentence 2: La Constitución Secreta es como la constitución regular, pero escrita con tinta invisible.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,es,
1146,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Hasta que no hagas aritmética no te das cuenta de que en la mente de Lincoln el momento decisivo fue la firma de la Declaración de Independencia del 1776.
Sentence 2: Lincoln pensó que la nación fue verdaderamente fundada después de la elección del primer presidente.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,es,
1147,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Hasta que no hagas aritmética no te das cuenta de que en la mente de Lincoln el momento decisivo fue la firma de la Declaración de Independencia del 1776.
Sentence 2: Lincoln pensó que la firma de la Declaración de Independencia marcó la fundación.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1148,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Hasta que no hagas aritmética no te das cuenta de que en la mente de Lincoln el momento decisivo fue la firma de la Declaración de Independencia del 1776.
Sentence 2: Muchos historiadores están en desacuerdo con la interpretación de Lincoln de estas fechas.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,es,
1149,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Sin embargo, si comparo el edificio RCA de Hood con el edificio Pan Am (hoy MetLife) de Gropius, no hay duda de quién fue el diseñador más creativo.
Sentence 2: El edificio RCA de Hood tenía un diseñador más creativo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,es,
1150,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Sin embargo, si comparo el edificio RCA de Hood con el edificio Pan Am (hoy MetLife) de Gropius, no hay duda de quién fue el diseñador más creativo.
Sentence 2: El edificio RCA de Hood se está comparando al edificio de Pan Am de Gropius.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,es,
1151,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Sin embargo, si comparo el edificio RCA de Hood con el edificio Pan Am (hoy MetLife) de Gropius, no hay duda de quién fue el diseñador más creativo.
Sentence 2: Ninguno de los dos edificios tuvo un diseñador creativo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1152,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dos viejos romances que todavía se cantan en el suroeste son La Delgadina, que trata sobre el incesto, y La Aparicien, que data del siglo XV en España.
Sentence 2: La Delgadina ha desaparecido por completo.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,es,
1153,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dos viejos romances que todavía se cantan en el suroeste son La Delgadina, que trata sobre el incesto, y La Aparicien, que data del siglo XV en España.
Sentence 2: La Delgadina todavía está presente en Nuevo México.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,1,es,
1154,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Dos viejos romances que todavía se cantan en el suroeste son La Delgadina, que trata sobre el incesto, y La Aparicien, que data del siglo XV en España.
Sentence 2: La Delgadina todavía está presente en el suroeste.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,es,
1155,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: Del mismo modo, el riesgo general asociado con consumidores volátiles, numerosas temporadas de ventas y mercados segmentados, junto con una competencia internacional feroz han hecho que se convierta en una escena dura para los minoristas y fabricantes americanos.
Sentence 2: El 90% de los minoristas americanos están fracasando.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,es,
